DY,HR,temperature_2m,wind_speed_10m,wind_direction_10m,shortwave_radiation,surface_pressure,temperature_2m_std,wind_speed_10m_std,shortwave_radiation_std,surface_pressure_std,total_distance_m,lat,lon
28,12,25.85,12.16666667,159,835.8333333,970.8833333,3.732425485,6.674628579,12.655697,3.688585998,1700006.722,-25.20223592,133.202885
28,13,26.93333333,11.2,162.6666667,847.6666667,969.8166667,3.8234365,7.17439893,10.30857248,3.714521055,1700006.722,-25.20223592,133.202885
28,14,27.66666667,10.51666667,168,785.3333333,968.8166667,3.826051054,7.022084211,10.85664159,3.622936194,1700006.722,-25.20223592,133.202885
28,15,27.98333333,11.4,161.8333333,650.5,968.15,3.845733567,7.975462369,33.18885355,3.669741135,1700006.722,-25.20223592,133.202885
28,16,27.7,11.31666667,212.8333333,450.8333333,968.0166667,3.808411742,8.326203617,44.07002004,3.607446003,1700006.722,-25.20223592,133.202885
28,17,27.1,10.03333333,194.3333333,246.1666667,968.0666667,3.837707649,7.494976095,16.42457508,3.693598065,1700006.722,-25.20223592,133.202885
28,18,24.2,8.65,166.3333333,49.5,968.1166667,3.249615362,4.196546199,3.016620626,3.706975407,1700006.722,-25.20223592,133.202885
29,7,11.83333333,11.05,160.8333333,21.16666667,970.3666667,2.584311643,4.042647647,0.40824829,1.984607434,1700006.722,-25.20223592,133.202885
29,8,15.2,12.68333333,153.8333333,195.8333333,971.65,2.666833328,3.816499269,4.490731195,2.026573463,1700006.722,-25.20223592,133.202885
29,9,18.7,14.05,148.8333333,421,972.3666667,3.050245892,5.859266166,7.483314774,2.137911754,1700006.722,-25.20223592,133.202885
29,10,21.86666667,15.78333333,142.1666667,617.5,972.35,3.854694108,5.278415166,9.833615815,2.207940217,1700006.722,-25.20223592,133.202885
29,11,24.23333333,16.11666667,136.5,764.3333333,971.9,4.692831413,5.08228951,11.27238514,2.203633363,1700006.722,-25.20223592,133.202885
29,12,25.91666667,14.45,184.3333333,846.6666667,971.1833333,5.104671064,5.200673033,12.29091806,2.2692877,1700006.722,-25.20223592,133.202885
29,13,26.95,13.61666667,175.1666667,856.8333333,970.1,5.134101674,4.605829639,11.51375988,2.425695776,1700006.722,-25.20223592,133.202885
29,14,27.6,13.86666667,171,793,969.2666667,5.086059378,4.602463109,9.273618495,2.481666107,1700006.722,-25.20223592,133.202885
29,15,27.83333333,14.46666667,164.3333333,662.6666667,968.5166667,5.093001734,4.998266366,8.016649342,2.802439414,1700006.722,-25.20223592,133.202885
29,16,27.65,14.8,158.3333333,476.1666667,968.4,5.05400831,4.578646088,6.047037842,2.997332147,1700006.722,-25.20223592,133.202885
29,17,26.9,14.28333333,159,256.3333333,968.5166667,5.040634881,4.513719826,4.273952113,3.211489789,1700006.722,-25.20223592,133.202885
29,18,23.73333333,11.43333333,169.3333333,52.33333333,968.5333333,4.347719709,4.531960576,1.032795559,3.619760581,1700006.722,-25.20223592,133.202885
22,7,10.46666667,11.58333333,165.8333333,12.33333333,972.2666667,2.436117129,3.980159126,0.516397779,3.496093057,1710006.722,-25.29120153,133.2072036
22,8,13.81666667,10.68333333,215.5,166.3333333,973.5166667,2.694005692,4.577954419,2.338090389,3.617411598,1710006.722,-25.29120153,133.2072036
22,9,17.51666667,12.86666667,248.5,383.8333333,974.3833333,3.15811125,5.414302048,4.355073669,3.262156751,1710006.722,-25.29120153,133.2072036
22,10,21.28333333,13.3,252,577.8333333,974.45,3.949894513,6.911439792,5.307227776,3.283138742,1710006.722,-25.29120153,133.2072036
22,11,23.95,13.51666667,248.3333333,723.5,974.1666667,4.496998999,7.145184859,6.534523701,3.367887567,1710006.722,-25.29120153,133.2072036
22,12,25.76666667,13.5,237.8333333,805.8333333,973.3333333,4.772700144,6.092618485,6.735478206,3.383883371,1710006.722,-25.29120153,133.2072036
22,13,26.88333333,13.73333333,223.6666667,818.3333333,972.2333333,4.785986488,3.735059125,7.201851614,3.345843192,1710006.722,-25.29120153,133.2072036
22,14,27.55,14.58333333,217.8333333,754.6666667,971.4166667,4.661223015,3.696169188,19.69433083,3.477594954,1710006.722,-25.29120153,133.2072036
22,15,27.68333333,13.98333333,213,624.8333333,970.7333333,4.442259185,5.063365152,21.66487172,3.47946356,1710006.722,-25.29120153,133.2072036
22,16,27.71666667,13,214.1666667,454.1666667,970.6833333,4.356795458,5.156355302,6.242328625,3.532374084,1710006.722,-25.29120153,133.2072036
22,17,27.25,13.35,168.1666667,238.5,970.7,4.501888493,6.394294332,6.41092817,3.687817783,1710006.722,-25.29120153,133.2072036
22,18,25.15,12.45,215,43.16666667,971.0333333,4.212244058,3.795655411,4.750438576,3.594811075,1710006.722,-25.29120153,133.2072036
23,7,11.11666667,13.5,159.6666667,13.16666667,975.8,3.882997124,5.47284204,0.40824829,4.374928571,1710006.722,-25.29120153,133.2072036
23,8,13.58333333,15.73333333,157.5,169.6666667,976.8,4.877465189,8.609916763,3.559026084,4.309524336,1710006.722,-25.29120153,133.2072036
23,9,16.13333333,18.43333333,152.5,388.5,977.4,5.795400475,9.474949428,7.286974681,4.500666617,1710006.722,-25.29120153,133.2072036
23,10,18.88333333,20.5,140.6666667,579.6666667,977.3166667,6.594972833,8.60441747,17.64841825,4.545950579,1710006.722,-25.29120153,133.2072036
23,11,20.95,21.05,135.5,706.6666667,976.9833333,6.996499125,8.234743469,66.28624795,4.535820396,1710006.722,-25.29120153,133.2072036
23,12,22.51666667,20.85,133.8333333,780.6666667,976.0333333,7.153856769,8.759394956,91.75547213,4.511171319,1710006.722,-25.29120153,133.2072036
23,13,23.66666667,20.2,136.3333333,789.8333333,974.9833333,7.143015236,9.265851283,101.7711485,4.380601176,1710006.722,-25.29120153,133.2072036
23,14,24.48333333,19.86666667,140.6666667,742.3333333,974.1166667,7.129492736,10.19287333,54.65040409,4.325004817,1710006.722,-25.29120153,133.2072036
23,15,24.61666667,19.63333333,144.8333333,605.6666667,973.4666667,6.89388618,9.922634059,92.272784,4.26411382,1710006.722,-25.29120153,133.2072036
23,16,24.41666667,19.56666667,146,433.8333333,973.3833333,6.86015063,8.971882002,73.30325141,4.386076455,1710006.722,-25.29120153,133.2072036
23,17,23.73333333,19.36666667,145.5,231.6666667,973.5666667,6.853514913,8.05050723,37.12501403,4.375233327,1710006.722,-25.29120153,133.2072036
23,18,22.05,16.48333333,146,44.66666667,973.9833333,6.671956235,6.260803995,6.314005596,4.371460473,1710006.722,-25.29120153,133.2072036
24,7,11.46666667,13.53333333,121,13.33333333,975.5166667,5.001866318,4.179792658,1.505545305,5.07598923,1710006.722,-25.29120153,133.2072036
24,8,14.06666667,13,121.6666667,154.8333333,976.5333333,5.454783833,6.439565203,29.23981304,5.018631952,1710006.722,-25.29120153,133.2072036
24,9,17.13333333,14.73333333,117.1666667,355.3333333,977.1666667,5.865037653,6.95892712,61.50338744,5.068201522,1710006.722,-25.29120153,133.2072036
24,10,20.13333333,18.78333333,110.6666667,549.8333333,977.15,6.920886263,7.2460794,66.5564923,4.931835358,1710006.722,-25.29120153,133.2072036
24,11,22.05,20.91666667,111.1666667,682,976.65,7.316761579,6.990684277,106.4481094,4.834356214,1710006.722,-25.29120153,133.2072036
24,12,23.8,20.96666667,111.1666667,809.8333333,975.6833333,7.410533044,6.658728607,20.17341485,4.879924863,1710006.722,-25.29120153,133.2072036
24,13,24.95,20.41666667,170.5,826.1666667,974.5666667,7.456741916,6.356545183,17.67955505,4.773538171,1710006.722,-25.29120153,133.2072036
24,14,25.76666667,19.66666667,172,765.3333333,973.7166667,7.519219818,6.413319473,16.84834314,4.890569156,1710006.722,-25.29120153,133.2072036
24,15,26.15,18.83333333,176.8333333,628.6666667,972.9666667,7.427179815,7.137413164,29.52061427,4.924090441,1710006.722,-25.29120153,133.2072036
24,16,26.2,17.71666667,123.5,444.8333333,972.7166667,7.488925157,7.147983399,29.96942887,5.059413668,1710006.722,-25.29120153,133.2072036
24,17,25.6,18.48333333,133.5,231,972.7166667,7.429401053,7.278301084,29.62431434,5.18359592,1710006.722,-25.29120153,133.2072036
24,18,23.75,15.93333333,132,43.5,973.0333333,7.048616886,4.098129655,7.687652438,5.292132525,1710006.722,-25.29120153,133.2072036
25,7,12,13.18333333,99.66666667,15,974.4833333,6.401874725,3.756816028,1.549193338,5.110544655,1710006.722,-25.29120153,133.2072036
25,8,14.8,12.75,92.16666667,170.1666667,975.5666667,6.408119849,4.75594365,16.14207752,5.039708986,1710006.722,-25.29120153,133.2072036
25,9,17.98333333,15.58333333,148.6666667,370,976.3,6.228777301,5.438167584,69.44062212,4.970311861,1710006.722,-25.29120153,133.2072036
25,10,20.88333333,18.95,144.8333333,568.8333333,976.3,6.354027594,6.254518367,59.18924452,5.14003891,1710006.722,-25.29120153,133.2072036
25,11,23.05,19.26666667,140.6666667,727.1666667,975.8166667,6.785204492,7.083407843,33.21094197,5.023710448,1710006.722,-25.29120153,133.2072036
25,12,24.56666667,18.46666667,142.1666667,812.1666667,975.0166667,6.929261625,7.785285266,28.09566989,5.108196029,1710006.722,-25.29120153,133.2072036
25,13,25.68333333,18.13333333,144.8333333,828.6666667,973.9,6.922836606,7.055116347,31.46214657,5.045790325,1710006.722,-25.29120153,133.2072036
25,14,26.48333333,18.4,148.3333333,772.1666667,973.0166667,6.815692677,6.356414083,22.5602896,5.156516912,1710006.722,-25.29120153,133.2072036
25,15,26.76666667,18.81666667,151,648.1666667,972.4166667,6.709595119,5.717487793,13.5117233,5.185524724,1710006.722,-25.29120153,133.2072036
25,16,26.58333333,19.21666667,151,466.3333333,972.2666667,6.667958208,4.407909557,9.092121131,5.140687373,1710006.722,-25.29120153,133.2072036
25,17,25.76666667,19,148.3333333,248.8333333,972.3666667,6.532278826,2.238749651,4.665476039,5.1418544,1710006.722,-25.29120153,133.2072036
25,18,23.86666667,15.33333333,142.6666667,48.83333333,972.55,6.027492569,3.727018469,0.98319208,5.111457718,1710006.722,-25.29120153,133.2072036
26,7,11.86666667,13.55,122.5,16.5,973.8666667,6.276835721,3.891400776,0.547722558,5.047243472,1710006.722,-25.29120153,133.2072036
26,8,14.6,12.93333333,115.5,171.8333333,974.9166667,5.695963483,4.811513968,21.96740009,5.108979024,1710006.722,-25.29120153,133.2072036
26,9,17.4,14.18333333,110.6666667,377.6666667,975.5833333,4.812899334,5.982780847,58.90896932,5.215138221,1710006.722,-25.29120153,133.2072036
26,10,20.25,16.35,98,571,975.5333333,4.59118721,4.786125782,66.81616571,5.517124855,1710006.722,-25.29120153,133.2072036
26,11,22.33333333,17.65,96.33333333,740.1666667,974.9,4.405299838,4.577226234,15.25013661,5.450504564,1710006.722,-25.29120153,133.2072036
26,12,23.93333333,19.5,107.1666667,814.3333333,973.9833333,4.744962241,5.535341001,25.55516908,5.546320101,1710006.722,-25.29120153,133.2072036
26,13,25.03333333,19.83333333,106.8333333,809.6666667,972.9833333,4.775632593,9.099816848,64.54662398,5.625092592,1710006.722,-25.29120153,133.2072036
26,14,25.66666667,19.13333333,106.6666667,744.6666667,971.9666667,4.644853783,9.36069798,67.91661554,5.569081313,1710006.722,-25.29120153,133.2072036
26,15,26,18.88333333,167.1666667,628.5,971.2333333,4.512205669,8.561405648,44.91213644,5.414671427,1710006.722,-25.29120153,133.2072036
26,16,25.65,19.11666667,168.3333333,451.6666667,971.0833333,4.141859486,8.479013307,37.3452362,5.244584508,1710006.722,-25.29120153,133.2072036
26,17,24.78333333,18.88333333,108,226.1666667,971.3,3.759476914,8.115766548,56.06216787,5.015176966,1710006.722,-25.29120153,133.2072036
26,18,23.16666667,16.41666667,116.5,47.5,971.6666667,3.706031121,6.513191742,4.037325848,4.905778905,1710006.722,-25.29120153,133.2072036
27,7,10.73333333,10.6,85.83333333,17.66666667,973.1666667,3.357181357,5.096273148,1.366260102,3.057231863,1710006.722,-25.29120153,133.2072036
27,8,13.83333333,9.516666667,80.83333333,185.3333333,974.1666667,3.066376798,6.362206116,5.750362307,2.924152299,1710006.722,-25.29120153,133.2072036
27,9,17.06666667,11.31666667,77,403.8333333,974.8666667,2.872397373,5.35291198,19.57975145,3.297675949,1710006.722,-25.29120153,133.2072036
27,10,20.18333333,13.45,126,580.8333333,974.7833333,2.815256057,3.691476669,68.96206687,3.390231064,1710006.722,-25.29120153,133.2072036
27,11,22.76666667,14.95,121.5,733.3333333,974.2833333,3.233367697,2.005741758,57.33294574,3.371300441,1710006.722,-25.29120153,133.2072036
27,12,24.6,15.21666667,118.1666667,834.6666667,973.2166667,3.564267106,3.194004801,16.15755757,3.424276079,1710006.722,-25.29120153,133.2072036
27,13,25.76666667,13.51666667,117.8333333,847.1666667,972.2333333,3.751621871,3.227641037,14.37242731,3.36669967,1710006.722,-25.29120153,133.2072036
27,14,26.55,12.38333333,175.3333333,787,971.2,3.904228477,3.819118572,11.86591758,3.337064578,1710006.722,-25.29120153,133.2072036
27,15,27,13.06666667,171,657,970.3666667,4.001499719,5.245823736,11.67904106,3.392737341,1710006.722,-25.29120153,133.2072036
27,16,26.93333333,13.88333333,169.6666667,447.1666667,970.2833333,3.97777157,5.728321453,68.60733683,3.428362097,1710006.722,-25.29120153,133.2072036
27,17,26.38333333,14.38333333,170,232.1666667,970.3166667,3.973621354,6.478708719,55.15946579,3.448719569,1710006.722,-25.29120153,133.2072036
27,18,24.81666667,11.38333333,178.1666667,46.16666667,970.5666667,4.453500496,7.218148424,11.87293842,3.40920323,1710006.722,-25.29120153,133.2072036
28,7,12.1,10.98333333,117.6666667,18.66666667,971.9166667,2.37571042,4.01468139,1.861898673,3.882997124,1710006.722,-25.29120153,133.2072036
28,8,15.28333333,10.2,170.6666667,188,973.0333333,2.380266092,5.134978091,4.5607017,3.819773117,1710006.722,-25.29120153,133.2072036
28,9,18.9,10.95,161.6666667,411.5,973.8333333,3.024566085,5.82640541,5.244044241,3.838055063,1710006.722,-25.29120153,133.2072036
28,10,22.31666667,14.41666667,93.5,605.8333333,973.9833333,3.13905506,4.446309331,13.5117233,3.732246866,1710006.722,-25.29120153,133.2072036
28,11,24.3,13.56666667,152.6666667,740.6666667,973.5666667,3.542880184,6.282250128,43.20493799,3.760141841,1710006.722,-25.29120153,133.2072036
28,12,25.75,12.18333333,159.6666667,836.8333333,972.6833333,3.729209031,7.890859691,9.948199167,3.732782697,1710006.722,-25.29120153,133.2072036
28,13,26.83333333,11.4,163.8333333,847.1666667,971.6,3.742548152,8.275989367,11.19672571,3.725587202,1710006.722,-25.29120153,133.2072036
28,14,27.58333333,10.8,174,785.8333333,970.6666667,3.761072542,7.81152994,8.886319073,3.650570732,1710006.722,-25.29120153,133.2072036
28,15,27.93333333,11.95,174.3333333,653.8333333,969.9666667,3.767050128,9.23141376,19.44650783,3.696845502,1710006.722,-25.29120153,133.2072036
28,16,27.76666667,12.01666667,192.3333333,467,969.8166667,3.763331857,9.023395518,15.82403236,3.650433764,1710006.722,-25.29120153,133.2072036
28,17,27.23333333,11.86666667,187.1666667,251.1666667,969.9333333,3.772355586,7.806834612,7.626707459,3.674053166,1710006.722,-25.29120153,133.2072036
28,18,25.26666667,12.05,171.8333333,50.16666667,970.1666667,3.696845502,5.816786054,3.488074923,3.703331833,1710006.722,-25.29120153,133.2072036
29,7,11.75,10.56666667,164.1666667,20.83333333,972.3833333,2.601345806,3.823959553,0.752772653,2.000416623,1710006.722,-25.29120153,133.2072036
29,8,14.96666667,10.15,156.6666667,195.5,973.5833333,2.533508766,4.666369038,4.277849927,2.040996489,1710006.722,-25.29120153,133.2072036
29,9,18.35,12.88333333,143.6666667,420.1666667,974.2666667,2.741350032,7.176466168,7.704976747,2.167640807,1710006.722,-25.29120153,133.2072036
29,10,21.6,15.15,141.5,616.8333333,974.2333333,3.647464873,6.32858594,10.14724922,2.251814084,1710006.722,-25.29120153,133.2072036
29,11,24.05,15.96666667,137.8333333,764,973.7666667,4.553570028,5.837693608,11.67904106,2.276547093,1710006.722,-25.29120153,133.2072036
29,12,25.76666667,14.88333333,185,846,973,5.107902374,5.334572773,12.42577965,2.304777647,1710006.722,-25.29120153,133.2072036
29,13,26.81666667,14.11666667,175.6666667,856.8333333,971.9333333,5.133582245,4.303215852,11.51375988,2.493725459,1710006.722,-25.29120153,133.2072036
29,14,27.5,14.55,170.3333333,793.3333333,971.1166667,5.106074813,4.374814282,9.605553949,2.58411816,1710006.722,-25.29120153,133.2072036
29,15,27.76666667,15.4,164.8333333,663,970.3166667,5.096927179,4.638965402,8.366600265,2.893037619,1710006.722,-25.29120153,133.2072036
29,16,27.66666667,15.6,161.5,477.5,970.25,5.093001734,4.234619227,6.220932406,3.084639363,1710006.722,-25.29120153,133.2072036
29,17,27.05,14.75,164.1666667,257.5,970.4,5.110283749,4.779853554,4.415880433,3.254535297,1710006.722,-25.29120153,133.2072036
29,18,24.88333333,12.55,184.6666667,53,970.5833333,4.914638,4.750052631,0.894427191,3.607446003,1710006.722,-25.29120153,133.2072036
22,7,10.25,11.51666667,113.6666667,12,970.3833333,2.203406454,7.287637935,0,3.494233345,1720006.722,-25.37942909,133.1913165
22,8,13.25,10.66666667,159.5,165.3333333,971.7,2.611321505,8.02662237,2.338090389,3.465256123,1720006.722,-25.37942909,133.1913165
22,9,16.91666667,12.06666667,194.8333333,382.5,972.5166667,3.290238087,7.860195078,3.728270376,3.215846182,1720006.722,-25.37942909,133.1913165
22,10,20.61666667,13.2,259,576.3333333,972.6166667,3.956471492,7.530471433,4.966554809,3.218954282,1720006.722,-25.37942909,133.1913165
22,11,23.46666667,13.95,255.8333333,721.6666667,972.4333333,4.504072232,6.069184459,5.988878582,3.286132479,1720006.722,-25.37942909,133.1913165
22,12,25.36666667,14,245.1666667,804.3333333,971.6166667,4.704324252,5.038253666,6.408327915,3.306004638,1720006.722,-25.37942909,133.1913165
22,13,26.51666667,13.86666667,230.5,817,970.5,4.686754385,3.490367698,7.071067812,3.336465195,1720006.722,-25.37942909,133.1913165
22,14,27.23333333,15.21666667,223.8333333,752.8333333,969.75,4.575441691,4.085298847,22.24784634,3.430889098,1720006.722,-25.37942909,133.1913165
22,15,27.45,14.93333333,219.8333333,618.6666667,969.0166667,4.350976902,4.678318786,30.34248946,3.476444544,1720006.722,-25.37942909,133.1913165
22,16,27.46666667,15.46666667,215.5,447.3333333,968.9666667,4.301007634,4.396665403,15.06873142,3.554527629,1720006.722,-25.37942909,133.1913165
22,17,26.8,16.21666667,200.1666667,231.3333333,969.05,4.199047511,4.716531211,20.19570912,3.608739392,1720006.722,-25.37942909,133.1913165
22,18,24.98333333,13.88333333,195.6666667,43.5,969.3666667,3.904569972,3.390231064,3.271085447,3.559026084,1720006.722,-25.37942909,133.1913165
23,7,11.01666667,15.88333333,169.3333333,13.16666667,973.8666667,3.691296069,7.175908769,0.40824829,4.26598953,1720006.722,-25.37942909,133.1913165
23,8,13.26666667,16.83333333,160.3333333,168.8333333,974.9166667,4.435613449,10.01312472,3.544949459,4.240007862,1720006.722,-25.37942909,133.1913165
23,9,15.73333333,19.51666667,147.8333333,387.6666667,975.5333333,5.20102554,10.6677864,7.840068027,4.402575004,1720006.722,-25.37942909,133.1913165
23,10,18.46666667,21.51666667,138.6666667,580.1666667,975.4666667,6.125901294,9.526681829,15.30250524,4.477350407,1720006.722,-25.37942909,133.1913165
23,11,20.48333333,21.36666667,133.5,701.3333333,975.1833333,6.530364972,8.93771037,77.2985554,4.46336943,1720006.722,-25.37942909,133.1913165
23,12,22.05,21.05,129.5,780.6666667,974.3,6.794924576,9.156145477,90.03258669,4.398181442,1720006.722,-25.37942909,133.1913165
23,13,23.25,20.31666667,130.1666667,803.8333333,973.2833333,6.838347754,9.603627787,65.05817909,4.278979629,1720006.722,-25.37942909,133.1913165
23,14,24.05,20.16666667,132.5,751.5,972.3833333,6.973879838,10.44637098,39.27212752,4.248960657,1720006.722,-25.37942909,133.1913165
23,15,24.28333333,19.78333333,135.8333333,624.6666667,971.75,6.871220173,10.34242074,55.43163958,4.269309078,1720006.722,-25.37942909,133.1913165
23,16,24.16666667,19.61666667,136,447.1666667,971.6666667,6.889895984,9.290730147,37.66917396,4.379345461,1720006.722,-25.37942909,133.1913165
23,17,23.43333333,19.75,133.6666667,238.3333333,971.85,6.927240913,8.511580347,18.89620773,4.36749356,1720006.722,-25.37942909,133.1913165
23,18,21.98333333,16.28333333,135.5,44.5,972.2,6.781568157,5.837950554,5.856620186,4.382693236,1720006.722,-25.37942909,133.1913165
24,7,11.1,14.05,125.5,12.83333333,973.6666667,4.644136088,5.261463675,1.834847859,5.062278802,1720006.722,-25.37942909,133.1913165
24,8,13.56666667,13.1,123,149.8333333,974.6666667,4.82189451,6.633249581,41.95910708,5.013049637,1720006.722,-25.37942909,133.1913165
24,9,16.65,15.08333333,114.3333333,357.1666667,975.3666667,5.282329032,7.022084211,57.41921862,5.037724354,1720006.722,-25.37942909,133.1913165
24,10,19.61666667,18.46666667,107.6666667,550,975.3666667,6.414177006,7.123388707,67.92937509,4.864017544,1720006.722,-25.37942909,133.1913165
24,11,21.73333333,20.58333333,107.8333333,687.8333333,974.9166667,7.137413164,6.307588023,94.42121937,4.79725616,1720006.722,-25.37942909,133.1913165
24,12,23.5,21.11666667,108.6666667,810.6666667,973.95,7.249827584,6.558175559,19.1171825,4.843449184,1720006.722,-25.37942909,133.1913165
24,13,24.71666667,20.55,169.8333333,824.5,972.8833333,7.28159781,6.707533079,17.45565811,4.699538984,1720006.722,-25.37942909,133.1913165
24,14,25.55,19.68333333,170.3333333,766.3333333,971.9666667,7.309103912,6.386991989,15.78184611,4.840110192,1720006.722,-25.37942909,133.1913165
24,15,25.96666667,19.3,174,626.8333333,971.25,7.280293034,7.236573775,25.33311403,4.898469149,1720006.722,-25.37942909,133.1913165
24,16,25.93333333,18.75,119.6666667,448.1666667,971.0166667,7.246700399,7.762924707,22.98187692,5.007760644,1720006.722,-25.37942909,133.1913165
24,17,25.33333333,18.03333333,124.1666667,234.6666667,971.0333333,7.245044283,8.807421113,23.74587684,5.0484321,1720006.722,-25.37942909,133.1913165
24,18,23.51666667,16.23333333,132.5,44.5,971.3333333,6.888081494,5.540637749,5.244044241,5.201410065,1720006.722,-25.37942909,133.1913165
25,7,12.05,13.45,103,14.5,972.7166667,5.906521819,1.938814071,1.760681686,5.000566635,1720006.722,-25.37942909,133.1913165
25,8,14.91666667,12.41666667,97.16666667,165.8333333,973.7833333,6.024090526,3.913268029,24.21913844,4.967662093,1720006.722,-25.37942909,133.1913165
25,9,17.96666667,15.4,88.66666667,374.5,974.55,5.818132576,4.984375588,55.58686895,4.920467457,1720006.722,-25.37942909,133.1913165
25,10,20.68333333,20.03333333,142.6666667,559.6666667,974.5166667,6.100300539,5.395800836,67.03929196,5.114847668,1720006.722,-25.37942909,133.1913165
25,11,22.8,20.33333333,138,720.6666667,974.0666667,6.530237362,6.299100465,40.73655197,5.03017561,1720006.722,-25.37942909,133.1913165
25,12,24.35,19.63333333,137,805,973.25,6.698283362,7.924560976,39.09987212,5.096959878,1720006.722,-25.37942909,133.1913165
25,13,25.53333333,19.13333333,138.8333333,829.5,972.15,6.713469049,7.679236073,23.03692688,5.03736042,1720006.722,-25.37942909,133.1913165
25,14,26.3,19.38333333,142.6666667,774.1666667,971.2666667,6.662732172,7.129492736,12.18879267,5.167849327,1720006.722,-25.37942909,133.1913165
25,15,26.55,19.91666667,145.3333333,645.8333333,970.6833333,6.567419585,6.937843085,11.66904738,5.135529833,1720006.722,-25.37942909,133.1913165
25,16,26.31666667,20.01666667,146.1666667,464.5,970.5333333,6.478091283,6.307270937,8.018728079,5.121588295,1720006.722,-25.37942909,133.1913165
25,17,25.58333333,19.93333333,147.5,247.8333333,970.6833333,6.411058155,4.256602714,4.262237284,5.067313555,1720006.722,-25.37942909,133.1913165
25,18,23.83333333,17.6,143.6666667,48.5,970.8833333,6.068168312,4.318796129,0.547722558,5.030076209,1720006.722,-25.37942909,133.1913165
26,7,12.01666667,14.91666667,126.3333333,16.16666667,972.05,5.614772183,4.186366762,0.752772653,5.0985292,1720006.722,-25.37942909,133.1913165
26,8,14.51666667,12.93333333,114.8333333,168.3333333,973.15,5.004164932,4.948804569,26.50786047,5.160135657,1720006.722,-25.37942909,133.1913165
26,9,17.21666667,14.38333333,99,375.5,973.8333333,4.36642493,5.779763548,62.80366231,5.211013977,1720006.722,-25.37942909,133.1913165
26,10,19.88333333,17.11666667,87,570.3333333,973.75,4.23339895,4.511947104,64.13319473,5.521865627,1720006.722,-25.37942909,133.1913165
26,11,21.91666667,17.23333333,88.83333333,739.5,973.1666667,4.138800148,5.294399557,15.92168333,5.496423079,1720006.722,-25.37942909,133.1913165
26,12,23.61666667,19.01666667,105.8333333,814.5,972.2833333,4.624463933,3.973621354,23.4669981,5.468607379,1720006.722,-25.37942909,133.1913165
26,13,24.7,20.11666667,103.6666667,806.8333333,971.2333333,4.658755199,8.222023271,63.20258434,5.611654539,1720006.722,-25.37942909,133.1913165
26,14,25.4,19.45,101.8333333,742.3333333,970.2666667,4.597825573,8.689476394,58.87840578,5.534497869,1720006.722,-25.37942909,133.1913165
26,15,25.51666667,18.98333333,162.6666667,623.3333333,969.5666667,4.285984912,8.608929473,46.22841839,5.365320742,1720006.722,-25.37942909,133.1913165
26,16,25.21666667,19.08333333,164.8333333,437.8333333,969.45,4.002707417,8.905822066,69.48788863,5.257280666,1720006.722,-25.37942909,133.1913165
26,17,24.41666667,18.61666667,105.8333333,222,969.65,3.701035891,8.009848105,64.66529208,4.952070274,1720006.722,-25.37942909,133.1913165
26,18,22.83333333,16,114,47.33333333,970,3.612570645,7.496399136,4.412104562,4.839008163,1720006.722,-25.37942909,133.1913165
27,7,10.61666667,10.73333333,94.16666667,17.66666667,971.2833333,3.213357538,4.943952535,1.032795559,3.051830052,1720006.722,-25.37942909,133.1913165
27,8,13.56666667,9.416666667,88.16666667,184.6666667,972.35,2.96288148,5.744359552,5.750362307,2.969680117,1720006.722,-25.37942909,133.1913165
27,9,16.65,12.16666667,74.16666667,395.8333333,973.1,2.771822505,5.103201609,36.53172138,3.336465195,1720006.722,-25.37942909,133.1913165
27,10,19.63333333,13.95,64.66666667,568.8333333,972.9833333,2.790459938,3.674098529,94.31737203,3.462609806,1720006.722,-25.37942909,133.1913165
27,11,22.26666667,15.16666667,118.1666667,740.1666667,972.4666667,3.137939876,2.29492193,36.17411598,3.393326785,1720006.722,-25.37942909,133.1913165
27,12,24.21666667,15.13333333,115,831.1666667,971.4833333,3.582968974,2.604355326,18.65922471,3.470686772,1720006.722,-25.37942909,133.1913165
27,13,25.46666667,13.96666667,113,845.1666667,970.5,3.775535282,2.864029795,14.02022349,3.433948165,1720006.722,-25.37942909,133.1913165
27,14,26.23333333,13.36666667,170.1666667,784.8333333,969.4666667,3.867643555,3.39803865,11.88977151,3.410962718,1720006.722,-25.37942909,133.1913165
27,15,26.63333333,13.98333333,168.5,653.6666667,968.7166667,3.887244097,4.773433425,14.06650869,3.40435995,1720006.722,-25.37942909,133.1913165
27,16,26.6,14.85,169.5,456,968.6,3.920204076,5.950378139,43.67608041,3.446737588,1720006.722,-25.37942909,133.1913165
27,17,26.08333333,15.2,168.8333333,230.8333333,968.6333333,3.907130234,6.219967846,56.94705143,3.461021044,1720006.722,-25.37942909,133.1913165
27,18,24.63333333,12.28333333,164.8333333,46.5,968.9,4.051008105,6.978657942,11.05893304,3.440930107,1720006.722,-25.37942909,133.1913165
28,7,12.43333333,12.08333333,123.1666667,18.5,970.1666667,2.857738033,5.188609319,1.224744871,3.942926155,1720006.722,-25.37942909,133.1913165
28,8,15.31666667,11.58333333,114.6666667,187.3333333,971.2,3.178941123,6.501512645,4.273952113,3.838228758,1720006.722,-25.37942909,133.1913165
28,9,18.91666667,13.35,157.6666667,410.3333333,972.0666667,4.067144781,6.093192923,4.966554809,3.855212921,1720006.722,-25.37942909,133.1913165
